onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.148	n/a	574	video_start	83
171.694	n/a	85847	video_stop	103
172.268	n/a	86134	break cnt	break cnt
172.278	n/a	86139	9999	9999
