onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.17	n/a	585	video_start	81
118.562	n/a	59281	video_stop	101
119.154	n/a	59577	break cnt	break cnt
119.212	n/a	59606	9999	9999
