onset	duration	sample	value	event_code
0	n/a	0	9999	9999
2.47	n/a	1235	video_start	81
119.864	n/a	59932	video_stop	101
120.426	n/a	60213	break cnt	break cnt
137.094	n/a	68547	contrastChangeB2_start	95
142.918	n/a	71459	contrastTrial_start	5
145.716	n/a	72858	stim_ON	8
147.586	n/a	73793	dot_no2_ON	12
148.118	n/a	74059	contrastTrial_start	5
154.116	n/a	77058	right_target	9
156.476	n/a	78238	dot_no3_ON	13
156.516	n/a	78258	contrastTrial_start	5
162.516	n/a	81258	stim_ON	8
164.698	n/a	82349	dot_no2_ON	12
164.918	n/a	82459	contrastTrial_start	5
170.918	n/a	85459	right_target	9
172.568	n/a	86284	dot_no3_ON	13
173.318	n/a	86659	contrastTrial_start	5
177.718	n/a	88859	stim_ON	8
179.318	n/a	89659	dot_no2_ON	12
180.118	n/a	90059	contrastTrial_start	5
186.118	n/a	93059	stim_ON	8
187.858	n/a	93929	dot_no2_ON	12
188.518	n/a	94259	contrastTrial_start	5
191.318	n/a	95659	right_target	9
193.718	n/a	96859	contrastTrial_start	5
198.118	n/a	99059	right_target	9
199.748	n/a	99874	dot_no3_ON	13
200.518	n/a	100259	contrastTrial_start	5
203.318	n/a	101659	right_target	9
205.718	n/a	102859	contrastTrial_start	5
206.228	n/a	103114	dot_no3_ON	13
210.118	n/a	105059	stim_ON	8
211.998	n/a	105999	dot_no2_ON	12
212.518	n/a	106259	contrastTrial_start	5
218.52	n/a	109260	stim_ON	8
220.5	n/a	110250	dot_no2_ON	12
220.92	n/a	110460	contrastTrial_start	5
225.32	n/a	112660	right_target	9
227.72	n/a	113860	contrastTrial_start	5
227.73	n/a	113865	dot_no3_ON	13
233.72	n/a	116860	right_target	9
235.8	n/a	117900	dot_no3_ON	13
236.12	n/a	118060	contrastTrial_start	5
240.34	n/a	120170	dot_no2_ON	12
240.52	n/a	120260	right_target	9
240.59	n/a	120295	dot_no2_ON	12
240.82	n/a	120410	dot_no3_ON	13
241.04	n/a	120520	dot_no2_ON	12
241.23	n/a	120615	dot_no2_ON	12
241.45	n/a	120725	dot_no2_ON	12
241.65	n/a	120825	dot_no2_ON	12
241.84	n/a	120920	dot_no3_ON	13
242.04	n/a	121020	dot_no2_ON	12
242.252	n/a	121126	dot_no2_ON	12
242.46	n/a	121230	dot_no2_ON	12
242.66	n/a	121330	dot_no2_ON	12
242.92	n/a	121460	contrastTrial_start	5
243.09	n/a	121545	dot_no3_ON	13
243.42	n/a	121710	dot_no2_ON	12
244.06	n/a	122030	dot_no2_ON	12
244.28	n/a	122140	dot_no3_ON	13
244.46	n/a	122230	dot_no3_ON	13
244.66	n/a	122330	dot_no2_ON	12
244.86	n/a	122430	dot_no2_ON	12
245.72	n/a	122860	right_target	9
248.12	n/a	124060	contrastTrial_start	5
249.65	n/a	124825	dot_no2_ON	12
250.93	n/a	125465	right_target	9
253.33	n/a	126665	contrastTrial_start	5
256.13	n/a	128065	stim_ON	8
258.17	n/a	129085	dot_no2_ON	12
258.53	n/a	129265	contrastTrial_start	5
261.33	n/a	130665	stim_ON	8
263.3	n/a	131650	dot_no2_ON	12
263.73	n/a	131865	contrastTrial_start	5
267.68	n/a	133840	dot_no3_ON	13
268.13	n/a	134065	stim_ON	8
268.732	n/a	134366	dot_no3_ON	13
270.13	n/a	135065	dot_no2_ON	12
270.532	n/a	135266	contrastTrial_start	5
273.33	n/a	136665	stim_ON	8
274.722	n/a	137361	dot_no2_ON	12
275.732	n/a	137866	contrastTrial_start	5
279.77	n/a	139885	dot_no2_ON	12
279.932	n/a	139966	dot_no2_ON	12
280.132	n/a	140066	stim_ON	8
280.802	n/a	140401	dot_no2_ON	12
281.392	n/a	140696	dot_no2_ON	12
281.892	n/a	140946	dot_no2_ON	12
282.542	n/a	141271	dot_no2_ON	12
282.542	n/a	141271	contrastTrial_start	5
286.942	n/a	143471	right_target	9
289.342	n/a	144671	contrastTrial_start	5
290.002	n/a	145001	dot_no2_ON	12
295.342	n/a	147671	right_target	9
297.192	n/a	148596	dot_no2_ON	12
297.392	n/a	148696	dot_no3_ON	13
297.742	n/a	148871	contrastTrial_start	5
298.962	n/a	149481	dot_no3_ON	13
299.152	n/a	149576	dot_no2_ON	12
299.862	n/a	149931	dot_no2_ON	12
299.962	n/a	149981	dot_no2_ON	12
300.892	n/a	150446	dot_no2_ON	12
301.212	n/a	150606	dot_no3_ON	13
301.372	n/a	150686	dot_no2_ON	12
301.532	n/a	150766	dot_no2_ON	12
302.012	n/a	151006	dot_no3_ON	13
302.862	n/a	151431	dot_no2_ON	12
303.032	n/a	151516	dot_no3_ON	13
303.212	n/a	151606	dot_no3_ON	13
303.742	n/a	151871	stim_ON	8
304.062	n/a	152031	dot_no2_ON	12
304.262	n/a	152131	dot_no2_ON	12
304.472	n/a	152236	dot_no2_ON	12
304.672	n/a	152336	dot_no2_ON	12
304.852	n/a	152426	dot_no3_ON	13
305.052	n/a	152526	dot_no2_ON	12
305.242	n/a	152621	dot_no3_ON	13
305.412	n/a	152706	dot_no3_ON	13
305.612	n/a	152806	dot_no2_ON	12
305.822	n/a	152911	dot_no2_ON	12
306.022	n/a	153011	dot_no2_ON	12
306.142	n/a	153071	dot_no3_ON	13
306.144	n/a	153072	contrastTrial_start	5
306.232	n/a	153116	dot_no2_ON	12
306.452	n/a	153226	dot_no2_ON	12
306.622	n/a	153311	dot_no3_ON	13
306.842	n/a	153421	dot_no3_ON	13
307.102	n/a	153551	dot_no2_ON	12
307.322	n/a	153661	dot_no2_ON	12
307.512	n/a	153756	dot_no3_ON	13
307.682	n/a	153841	dot_no3_ON	13
307.862	n/a	153931	dot_no3_ON	13
308.062	n/a	154031	dot_no3_ON	13
308.462	n/a	154231	dot_no3_ON	13
308.682	n/a	154341	dot_no3_ON	13
308.932	n/a	154466	dot_no3_ON	13
312.609	n/a	156304.5	boundary	boundary
