onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.162	n/a	581	video_start	81
118.554	n/a	59277	video_stop	101
119.28	n/a	59640	break cnt	break cnt
261.89	n/a	130945	contrastChangeB2_start	95
267.678	n/a	133839	contrastTrial_start	5
269.488	n/a	134744	dot_no2_ON	12
270.48	n/a	135240	right_target	9
271.358	n/a	135679	dot_no2_ON	12
272.548	n/a	136274	dot_no3_ON	13
272.878	n/a	136439	contrastTrial_start	5
274.338	n/a	137169	dot_no2_ON	12
275.678	n/a	137839	stim_ON	8
276.77	n/a	138385	dot_no2_ON	12
277.76	n/a	138880	dot_no2_ON	12
278.08	n/a	139040	contrastTrial_start	5
284.08	n/a	142040	right_target	9
285.73	n/a	142865	dot_no3_ON	13
286.48	n/a	143240	contrastTrial_start	5
292.48	n/a	146240	stim_ON	8
293.59	n/a	146795	dot_no2_ON	12
294.88	n/a	147440	contrastTrial_start	5
300.88	n/a	150440	right_target	9
302.93	n/a	151465	dot_no3_ON	13
303.28	n/a	151640	contrastTrial_start	5
305.85	n/a	152925	dot_no2_ON	12
306.27	n/a	153135	dot_no2_ON	12
306.53	n/a	153265	dot_no2_ON	12
306.81	n/a	153405	dot_no2_ON	12
307.26	n/a	153630	dot_no2_ON	12
307.52	n/a	153760	dot_no2_ON	12
307.92	n/a	153960	dot_no2_ON	12
309.28	n/a	154640	stim_ON	8
310.96	n/a	155480	dot_no2_ON	12
311.68	n/a	155840	contrastTrial_start	5
311.69	n/a	155845	dot_no2_ON	12
314.12	n/a	157060	dot_no3_ON	13
314.37	n/a	157185	dot_no3_ON	13
314.6	n/a	157300	dot_no3_ON	13
314.84	n/a	157420	dot_no3_ON	13
315.08	n/a	157540	dot_no3_ON	13
315.31	n/a	157655	dot_no3_ON	13
315.51	n/a	157755	dot_no3_ON	13
315.76	n/a	157880	dot_no3_ON	13
316.01	n/a	158005	dot_no3_ON	13
316.08	n/a	158040	stim_ON	8
316.85	n/a	158425	dot_no3_ON	13
317.13	n/a	158565	dot_no3_ON	13
318.01	n/a	159005	dot_no3_ON	13
318.48	n/a	159240	contrastTrial_start	5
321.28	n/a	160640	right_target	9
323.68	n/a	161840	contrastTrial_start	5
324.07	n/a	162035	dot_no2_ON	12
325.44	n/a	162720	dot_no2_ON	12
326.84	n/a	163420	dot_no2_ON	12
327.29	n/a	163645	dot_no2_ON	12
327.73	n/a	163865	dot_no2_ON	12
328.14	n/a	164070	dot_no2_ON	12
328.36	n/a	164180	dot_no2_ON	12
328.98	n/a	164490	dot_no2_ON	12
329.16	n/a	164580	dot_no2_ON	12
329.68	n/a	164840	right_target	9
330.84	n/a	165420	dot_no2_ON	12
332.08	n/a	166040	contrastTrial_start	5
332.28	n/a	166140	dot_no3_ON	13
336.48	n/a	168240	right_target	9
337.05	n/a	168525	dot_no3_ON	13
338.342	n/a	169171	dot_no3_ON	13
338.882	n/a	169441	contrastTrial_start	5
341.482	n/a	170741	dot_no2_ON	12
342.972	n/a	171486	dot_no2_ON	12
343.282	n/a	171641	right_target	9
344.932	n/a	172466	dot_no2_ON	12
345.442	n/a	172721	dot_no3_ON	13
345.682	n/a	172841	dot_no3_ON	13
345.682	n/a	172841	contrastTrial_start	5
348.48	n/a	174240	right_target	9
349.062	n/a	174531	dot_no3_ON	13
350.402	n/a	175201	dot_no2_ON	12
350.882	n/a	175441	contrastTrial_start	5
352.042	n/a	176021	dot_no2_ON	12
355.282	n/a	177641	stim_ON	8
356.702	n/a	178351	dot_no2_ON	12
357.682	n/a	178841	contrastTrial_start	5
357.832	n/a	178916	dot_no2_ON	12
361.832	n/a	180916	dot_no2_ON	12
362.082	n/a	181041	right_target	9
363.442	n/a	181721	dot_no2_ON	12
363.882	n/a	181941	dot_no3_ON	13
364.482	n/a	182241	contrastTrial_start	5
370.132	n/a	185066	dot_no2_ON	12
370.482	n/a	185241	right_target	9
371.362	n/a	185681	dot_no3_ON	13
372.382	n/a	186191	dot_no3_ON	13
372.882	n/a	186441	contrastTrial_start	5
377.292	n/a	188646	right_target	9
379.692	n/a	189846	contrastTrial_start	5
380.672	n/a	190336	dot_no2_ON	12
381.202	n/a	190601	dot_no2_ON	12
381.512	n/a	190756	dot_no2_ON	12
381.812	n/a	190906	dot_no2_ON	12
382.082	n/a	191041	dot_no2_ON	12
382.492	n/a	191246	right_target	9
384.892	n/a	192446	contrastTrial_start	5
384.932	n/a	192466	dot_no3_ON	13
387.692	n/a	193846	stim_ON	8
390.092	n/a	195046	contrastTrial_start	5
390.402	n/a	195201	dot_no2_ON	12
392.792	n/a	196396	dot_no2_ON	12
392.892	n/a	196446	stim_ON	8
393.732	n/a	196866	dot_no2_ON	12
394.612	n/a	197306	dot_no2_ON	12
394.982	n/a	197491	dot_no2_ON	12
395.282	n/a	197641	dot_no2_ON	12
395.292	n/a	197646	contrastTrial_start	5
395.514	n/a	197757	dot_no2_ON	12
395.862	n/a	197931	dot_no2_ON	12
396.104	n/a	198052	dot_no2_ON	12
396.314	n/a	198157	dot_no2_ON	12
397.794	n/a	198897	dot_no3_ON	13
398.044	n/a	199022	dot_no3_ON	13
398.764	n/a	199382	dot_no3_ON	13
399.084	n/a	199542	dot_no2_ON	12
399.484	n/a	199742	dot_no3_ON	13
399.704	n/a	199852	stim_ON	8
399.744	n/a	199872	dot_no2_ON	12
401.004	n/a	200502	dot_no2_ON	12
401.514	n/a	200757	dot_no2_ON	12
401.834	n/a	200917	dot_no2_ON	12
402.094	n/a	201047	dot_no2_ON	12
402.104	n/a	201052	contrastTrial_start	5
402.314	n/a	201157	dot_no2_ON	12
402.944	n/a	201472	dot_no2_ON	12
403.174	n/a	201587	dot_no2_ON	12
403.394	n/a	201697	dot_no2_ON	12
404.904	n/a	202452	stim_ON	8
