Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAA773LUW,NaN,NaN,0,n/a
NDARAK770XEW,82308,4,1,n/a
NDARAR160ZPZ,124589,5,1,n/a
NDARAR935TGZ,82370,4,1,n/a
NDARAR998KMM,82896,4,1,n/a
NDARAV474ADJ,82304,4,1,n/a
NDARBA404HR9,82300,4,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARBK739HXR,82698,4,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARBR039KM0,82276,4,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARBU451LDR,83510,3,1,n/a
NDARCA851LUG,27230,3,0,n/a
NDARCB869VM8,82316,4,1,n/a
NDARCC909PYL,82268,4,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARCG343UF4,82350,4,1,n/a
NDARCJ108KNZ,82383,4,1,n/a
NDARCJ667UPL,82305,4,1,n/a
NDARCM677TC1,82299,4,1,n/a
NDARCW424WBT,82369,4,1,n/a
NDARDK635CD2,NaN,NaN,0,n/a
NDARDP740CLE,82807,4,1,n/a
NDARDW252TCB,103606,8,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARDW463WFD,82300,4,1,n/a
NDARET671FTC,82371,4,1,n/a
NDAREW326RXX,82278,4,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARFP601KKC,82301,4,1,n/a
NDARGJ954FP7,82322,4,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARGL014PN6,NaN,NaN,0,n/a
NDARHD694XLC,NaN,NaN,0,n/a
NDARHR191HKK,84920,4,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARHR621FJB,82291,4,1,n/a
NDARHV831DRH,82359,4,1,n/a
NDARHY484FBX,NaN,NaN,0,n/a
NDARHZ847HME,NaN,NaN,0,n/a
NDARJH159UD4,82298,4,1,n/a
NDARKD168VHJ,NaN,NaN,0,n/a
NDARKG408BVL,NaN,NaN,0,n/a
NDARKM061NHZ,82304,4,1,n/a
NDARLD501HDK,82319,4,1,n/a
NDARLF931KJC,82883,4,1,n/a
NDARLL176DJR,84250,4,1,n/a
NDARMT791WDH,82293,4,1,n/a
NDARMW299ZAB,82299,4,1,n/a
NDARNA432BV0,NaN,NaN,0,n/a
NDARNB442LR7,82274,4,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARNC405WJA,82287,4,1,n/a
NDARNF362NU0,82258,4,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARNM364WVH,82328,4,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARNP962TJK,82302,4,1,n/a
NDARPB967KU7,82309,4,1,n/a
NDARPU049CJ7,82263,4,1,n/a
NDARRU560AGK,82362,4,1,n/a
NDARTB173LY2,82380,4,1,n/a
NDARTF825ADA,82326,4,1,n/a
NDARTG982UC3,82312,4,1,n/a
NDARTH065GZ0,82289,4,1,n/a
NDARTV031GX8,82692,4,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARUD637TU2,82291,4,1,n/a
NDARUJ391DB3,82276,4,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARUN908KRJ,82326,4,1,n/a
NDARUW377KAE,82317,4,1,n/a
NDARUZ062BWR,NaN,NaN,0,n/a
NDARVB588TM7,150792,5,1,n/a
NDARVH565FX9,82302,4,1,n/a
NDARVM557ZLF,82371,4,1,n/a
NDARVP520BAW,82284,4,1,n/a
NDARVP799KGY,82771,4,1,n/a
NDARVU390GVK,82696,6,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARVU464RBF,82266,4,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARVY962GB5,82298,4,1,n/a
NDARWM682YJ0,82276,4,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARWR007EUF,82260,4,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARWV091RWT,82311,4,1,n/a
NDARWW790AKX,82299,4,1,n/a
NDARXB443TWA,82320,4,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARXJ635PWG,82383,4,1,n/a
NDARXW455MJ1,82378,4,1,n/a
NDARXW693MLG,82364,4,1,n/a
NDARYD259PK3,NaN,NaN,0,n/a
NDARYD265AZN,82662,4,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARYM574WCX,82305,4,1,n/a
NDARZD816TLM,82288,4,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARZY502FAG,82310,4,1,n/a
NDARAR335FZH,83489,3,1,n/a
NDARBC202FT0,NaN,NaN,0,n/a
NDARBL990KHP,NaN,NaN,0,n/a
NDARBM348NAN,83507,3,1,n/a
NDARCU057BFP,NaN,NaN,0,n/a
NDARDG644LJX,NaN,NaN,0,n/a
NDARDN446FJG,NaN,NaN,0,n/a
NDAREC447FDH,NaN,NaN,0,n/a
NDARGG655YCT,NaN,NaN,0,n/a
NDARGM426CJT,NaN,NaN,0,n/a
NDARGN640XT9,82713,3,1,n/a
NDARHG525ZK8,83495,3,1,n/a
NDARHR448DEV,NaN,NaN,0,n/a
NDARHR468PPJ,NaN,NaN,0,n/a
NDARLK034DJB,NaN,NaN,0,n/a
NDARLP160GHJ,NaN,NaN,0,n/a
NDARML514ZFM,83178,3,1,n/a
NDARNL982TBG,NaN,NaN,0,n/a
NDARRN143CV4,NaN,NaN,0,n/a
NDARRT994KAA,124369,4,1,n/a
NDARTC944BJY,NaN,NaN,0,n/a
NDARTE752PYH,NaN,NaN,0,n/a
NDARUC994BLZ,104883,6,1,n/a
NDARUD172WGG,NaN,NaN,0,n/a
NDARUD894UP6,NaN,NaN,0,n/a
NDARXC058VZG,NaN,NaN,0,n/a
NDARXU409JCU,NaN,NaN,0,n/a
NDARAA396TWZ,82997,3,1,n/a
NDARAB674LNB,NaN,NaN,0,n/a
NDARAC688ZM5,82371,4,1,n/a
NDARAC923GPW,82462,4,1,n/a
NDARAD269FZD,82398,4,1,n/a
NDARAE540FCG,NaN,NaN,0,n/a
NDARAG644KE3,82365,4,1,n/a
NDARAH129BMC,82392,4,1,n/a
NDARAL606CW5,82354,4,1,n/a
NDARAN229MTX,NaN,NaN,0,n/a
NDARAP120HTA,82360,4,1,n/a
NDARAR358RHK,82404,4,1,n/a
NDARAR991JAA,NaN,NaN,0,n/a
NDARAT000LDV,NaN,NaN,0,n/a
NDARAT193FC0,82350,5,1,n/a
NDARAU044FP6,82357,4,1,n/a
NDARAV082JHA,82388,5,1,n/a
NDARAV925BP3,82387,4,1,n/a
NDARAY596ZWD,NaN,NaN,0,n/a
NDARAZ069DBL,82343,4,1,n/a
NDARBC773HN6,82375,4,1,n/a
NDARBC865CXQ,NaN,NaN,0,n/a
NDARBD347AG0,82361,4,1,n/a
NDARBE081CU3,82419,4,1,n/a
NDARBF575JUL,NaN,NaN,0,n/a
NDARBF911MLX,NaN,NaN,0,n/a
NDARBG073ZY4,82332,4,1,n/a
NDARBH502NZ9,82350,4,1,n/a
NDARBH701KA1,99460,5,1,n/a
NDARBM037ZM7,170774,9,1,n/a
NDARBN695TM7,NaN,NaN,0,n/a
NDARBP516PXX,82342,4,1,n/a
NDARBT094VX0,82320,3,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARBT579AW1,82397,4,1,n/a
NDARBT980MW2,NaN,NaN,0,n/a
NDARBV198EKU,82385,4,1,n/a
NDARBW660FLT,NaN,NaN,0,n/a
NDARBX479JVN,82328,4,1,n/a
NDARBY976XYY,82375,4,1,n/a
NDARCB620LXQ,NaN,NaN,0,n/a
NDARCD075CMG,82352,4,1,n/a
NDARCE788KXW,NaN,NaN,0,n/a
NDARCE803VF5,82359,4,1,n/a
NDARCF658ZMQ,82403,4,1,n/a
NDARCJ014BCH,82353,4,1,n/a
NDARCJ348YVB,82398,4,1,n/a
NDARCK816LRX,82384,4,1,n/a
NDARCL586HXH,82383,5,1,n/a
NDARCM027TAV,NaN,NaN,0,n/a
NDARCM080BVQ,82371,4,1,n/a
NDARCM082AZD,NaN,NaN,0,n/a
NDARCM639ZNA,121407,5,1,n/a
NDARCN497LVY,NaN,NaN,0,n/a
NDARCT119UKU,82409,4,1,n/a
NDARCW855EMQ,82405,4,1,n/a
NDARCY682FLJ,82398,4,1,n/a
NDARDC553RE2,82878,4,1,n/a
NDARDD820LG7,98720,5,1,n/a
NDARDE355JYM,NaN,NaN,0,n/a
NDARDF166XVA,82370,4,1,n/a
NDARDF877LW4,82846,4,1,n/a
NDARDG528KWJ,NaN,NaN,0,n/a
NDARDM027XFE,NaN,NaN,0,n/a
NDARDP815CNW,NaN,NaN,0,n/a
NDARDR898FMV,82382,4,1,n/a
NDARDV122YZN,82381,4,1,n/a
NDARDV421ZWE,82396,4,1,n/a
NDAREF150LNT,NaN,NaN,0,n/a
NDAREG806MMA,NaN,NaN,0,n/a
NDAREH333KZD,82395,4,1,n/a
NDAREK109WK1,82352,4,1,n/a
NDAREK731AXL,NaN,NaN,0,n/a
NDAREK862TN1,82337,4,1,n/a
NDAREL027FPB,82363,4,1,n/a
NDAREM687HPE,NaN,NaN,0,n/a
NDAREN691WTC,220499,81,1,n/a
NDARER054VLK,NaN,NaN,0,n/a
NDARET069PKN,NaN,NaN,0,n/a
NDAREX531PXT,NaN,NaN,0,n/a
NDAREX726VYV,82392,4,1,n/a
NDAREY359ANG,82335,4,1,n/a
NDAREY366VH0,NaN,NaN,0,n/a
NDARFC339HXZ,82348,4,1,n/a
NDARFC405UUZ,82352,4,1,n/a
NDARFE868RRJ,NaN,NaN,0,n/a
NDARFH099KNX,82337,4,1,n/a
NDARFJ031UJJ,NaN,NaN,0,n/a
NDARFK452XCU,82378,4,1,n/a
NDARFM811ZCE,NaN,NaN,0,n/a
NDARFW002KMK,82334,4,1,n/a
