onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.32	n/a	660	video_start	81
118.714	n/a	59357	video_stop	101
119.264	n/a	59632	break cnt	break cnt
161.6	n/a	80800	contrastChangeB3_start	96
167.314	n/a	83657	contrastTrial_start	5
173.31	n/a	86655	stim_ON	8
175.02	n/a	87510	dot_no2_ON	12
175.71	n/a	87855	contrastTrial_start	5
180.11	n/a	90055	right_target	9
182.47	n/a	91235	dot_no3_ON	13
182.51	n/a	91255	contrastTrial_start	5
185.31	n/a	92655	right_target	9
187.19	n/a	93595	dot_no3_ON	13
187.71	n/a	93855	contrastTrial_start	5
190.51	n/a	95255	stim_ON	8
191.98	n/a	95990	dot_no3_ON	13
192.91	n/a	96455	contrastTrial_start	5
197.31	n/a	98655	right_target	9
198.59	n/a	99295	dot_no3_ON	13
199.71	n/a	99855	contrastTrial_start	5
205.71	n/a	102855	stim_ON	8
207.16	n/a	103580	dot_no2_ON	12
208.112	n/a	104056	contrastTrial_start	5
212.512	n/a	106256	right_target	9
213.842	n/a	106921	dot_no2_ON	12
214.912	n/a	107456	contrastTrial_start	5
215.022	n/a	107511	dot_no3_ON	13
219.312	n/a	109656	right_target	9
220.742	n/a	110371	dot_no3_ON	13
221.522	n/a	110761	dot_no2_ON	12
221.712	n/a	110856	contrastTrial_start	5
221.812	n/a	110906	dot_no3_ON	13
224.512	n/a	112256	stim_ON	8
226.002	n/a	113001	dot_no2_ON	12
226.262	n/a	113131	dot_no3_ON	13
226.912	n/a	113456	contrastTrial_start	5
227.022	n/a	113511	dot_no2_ON	12
229.712	n/a	114856	right_target	9
231.742	n/a	115871	dot_no3_ON	13
232.112	n/a	116056	contrastTrial_start	5
238.112	n/a	119056	right_target	9
239.962	n/a	119981	dot_no2_ON	12
240.232	n/a	120116	dot_no3_ON	13
240.512	n/a	120256	contrastTrial_start	5
246.512	n/a	123256	stim_ON	8
247.982	n/a	123991	dot_no2_ON	12
248.912	n/a	124456	contrastTrial_start	5
249.052	n/a	124526	dot_no3_ON	13
249.622	n/a	124811	dot_no2_ON	12
253.312	n/a	126656	stim_ON	8
254.842	n/a	127421	dot_no2_ON	12
255.712	n/a	127856	contrastTrial_start	5
260.112	n/a	130056	stim_ON	8
261.632	n/a	130816	dot_no2_ON	12
262.514	n/a	131257	contrastTrial_start	5
268.512	n/a	134256	stim_ON	8
270.142	n/a	135071	dot_no2_ON	12
270.914	n/a	135457	contrastTrial_start	5
273.714	n/a	136857	stim_ON	8
275.364	n/a	137682	dot_no2_ON	12
276.114	n/a	138057	contrastTrial_start	5
278.914	n/a	139457	right_target	9
281.094	n/a	140547	dot_no2_ON	12
281.314	n/a	140657	contrastTrial_start	5
282.014	n/a	141007	dot_no3_ON	13
287.314	n/a	143657	right_target	9
289.164	n/a	144582	dot_no3_ON	13
289.714	n/a	144857	contrastTrial_start	5
289.954	n/a	144977	dot_no2_ON	12
290.284	n/a	145142	dot_no3_ON	13
292.514	n/a	146257	stim_ON	8
294.124	n/a	147062	dot_no2_ON	12
294.414	n/a	147207	dot_no3_ON	13
294.734	n/a	147367	dot_no2_ON	12
294.914	n/a	147457	contrastTrial_start	5
299.314	n/a	149657	stim_ON	8
301.054	n/a	150527	dot_no3_ON	13
301.334	n/a	150667	dot_no2_ON	12
301.714	n/a	150857	contrastTrial_start	5
307.714	n/a	153857	right_target	9
310.114	n/a	155057	contrastTrial_start	5
314.514	n/a	157257	stim_ON	8
315.944	n/a	157972	dot_no2_ON	12
316.914	n/a	158457	contrastTrial_start	5
318.064	n/a	159032	dot_no2_ON	12
319.094	n/a	159547	dot_no3_ON	13
319.954	n/a	159977	dot_no2_ON	12
320.994	n/a	160497	dot_no3_ON	13
321.936	n/a	160968	dot_no3_ON	13
322.884	n/a	161442	dot_no2_ON	12
322.914	n/a	161457	right_target	9
323.834	n/a	161917	dot_no3_ON	13
324.736	n/a	162368	dot_no2_ON	12
325.316	n/a	162658	contrastTrial_start	5
325.796	n/a	162898	dot_no3_ON	13
326.706	n/a	163353	dot_no3_ON	13
327.666	n/a	163833	dot_no2_ON	12
328.116	n/a	164058	right_target	9
328.766	n/a	164383	dot_no3_ON	13
329.646	n/a	164823	dot_no2_ON	12
330.006	n/a	165003	dot_no3_ON	13
330.516	n/a	165258	contrastTrial_start	5
331.166	n/a	165583	dot_no2_ON	12
332.006	n/a	166003	dot_no3_ON	13
336.868	n/a	168434	break cnt	break cnt
369.19	n/a	184595	9999	9999
