onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.204	n/a	602	video_start	82
164.2	n/a	82100	video_stop	102
164.764	n/a	82382	break cnt	break cnt
234.842	n/a	117421	contrastChangeB3_start	96
240.52	n/a	120260	contrastTrial_start	5
244.922	n/a	122461	stim_ON	8
246.462	n/a	123231	dot_no3_ON	13
247.322	n/a	123661	contrastTrial_start	5
250.122	n/a	125061	right_target	9
251.832	n/a	125916	dot_no3_ON	13
252.522	n/a	126261	contrastTrial_start	5
255.322	n/a	127661	right_target	9
256.836	n/a	128418	dot_no3_ON	13
257.722	n/a	128861	contrastTrial_start	5
262.122	n/a	131061	right_target	9
262.292	n/a	131146	dot_no3_ON	13
263.892	n/a	131946	dot_no3_ON	13
264.522	n/a	132261	contrastTrial_start	5
270.522	n/a	135261	right_target	9
272.112	n/a	136056	dot_no2_ON	12
272.922	n/a	136461	contrastTrial_start	5
278.922	n/a	139461	stim_ON	8
280.592	n/a	140296	dot_no2_ON	12
281.324	n/a	140662	contrastTrial_start	5
287.334	n/a	143667	stim_ON	8
288.644	n/a	144322	dot_no2_ON	12
289.734	n/a	144867	contrastTrial_start	5
295.734	n/a	147867	stim_ON	8
297.124	n/a	148562	dot_no2_ON	12
298.134	n/a	149067	contrastTrial_start	5
302.534	n/a	151267	stim_ON	8
303.884	n/a	151942	dot_no2_ON	12
304.934	n/a	152467	contrastTrial_start	5
310.934	n/a	155467	right_target	9
312.104	n/a	156052	dot_no3_ON	13
313.334	n/a	156667	contrastTrial_start	5
317.734	n/a	158867	right_target	9
319.244	n/a	159622	dot_no2_ON	12
320.134	n/a	160067	contrastTrial_start	5
324.534	n/a	162267	right_target	9
325.904	n/a	162952	dot_no3_ON	13
326.934	n/a	163467	contrastTrial_start	5
329.734	n/a	164867	right_target	9
331.334	n/a	165667	dot_no3_ON	13
332.134	n/a	166067	contrastTrial_start	5
338.134	n/a	169067	right_target	9
339.926	n/a	169963	dot_no3_ON	13
340.536	n/a	170268	contrastTrial_start	5
344.936	n/a	172468	right_target	9
346.596	n/a	173298	dot_no3_ON	13
347.336	n/a	173668	contrastTrial_start	5
350.136	n/a	175068	right_target	9
351.296	n/a	175648	dot_no3_ON	13
352.536	n/a	176268	contrastTrial_start	5
355.336	n/a	177668	stim_ON	8
356.586	n/a	178293	dot_no2_ON	12
357.736	n/a	178868	contrastTrial_start	5
360.536	n/a	180268	stim_ON	8
361.876	n/a	180938	dot_no2_ON	12
362.936	n/a	181468	contrastTrial_start	5
365.736	n/a	182868	stim_ON	8
367.016	n/a	183508	dot_no2_ON	12
368.136	n/a	184068	contrastTrial_start	5
372.536	n/a	186268	stim_ON	8
374.356	n/a	187178	dot_no2_ON	12
374.936	n/a	187468	contrastTrial_start	5
377.736	n/a	188868	stim_ON	8
379.046	n/a	189523	dot_no2_ON	12
380.136	n/a	190068	contrastTrial_start	5
384.536	n/a	192268	stim_ON	8
385.856	n/a	192928	dot_no2_ON	12
386.936	n/a	193468	contrastTrial_start	5
392.936	n/a	196468	right_target	9
394.276	n/a	197138	dot_no3_ON	13
395.338	n/a	197669	contrastTrial_start	5
401.338	n/a	200669	stim_ON	8
402.918	n/a	201459	dot_no2_ON	12
403.738	n/a	201869	contrastTrial_start	5
410.104	n/a	205052	break cnt	break cnt
440.996	n/a	220498	9999	9999
