onset	duration	sample	value	event_code
0	n/a	0	9999	9999
1.202	n/a	601	video_start	81
118.596	n/a	59298	video_stop	101
119.122	n/a	59561	break cnt	break cnt
144.868	n/a	72434	9999	9999
