onset	duration	sample	value	event_code
0	n/a	0	resting_start	90
103.582	n/a	51791	resting_start	90
113.97	n/a	56985	instructed_toOpenEyes	20
133.96	n/a	66980	instructed_toCloseEyes	30
173.962	n/a	86981	instructed_toOpenEyes	20
193.962	n/a	96981	instructed_toCloseEyes	30
233.962	n/a	116981	instructed_toOpenEyes	20
253.964	n/a	126982	instructed_toCloseEyes	30
293.966	n/a	146983	instructed_toOpenEyes	20
313.966	n/a	156983	instructed_toCloseEyes	30
353.968	n/a	176984	instructed_toOpenEyes	20
373.968	n/a	186984	instructed_toCloseEyes	30
413.96	n/a	206980	instructed_toOpenEyes	20
418.477	n/a	209238.5	boundary	boundary
