Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAA773LUW,NaN,NaN,0,n/a
NDARAK770XEW,NaN,NaN,0,n/a
NDARAR160ZPZ,216280,11,1,n/a
NDARAR935TGZ,156938,19,1,n/a
NDARAR998KMM,NaN,NaN,0,n/a
NDARAV474ADJ,117266,19,1,n/a
NDARBA404HR9,77850,24,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARBK739HXR,87804,38,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARBR039KM0,73340,39,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARBU451LDR,146910,41,1,n/a
NDARCA851LUG,93318,36,1,n/a
NDARCB869VM8,163107,15,1,n/a
NDARCC909PYL,95350,19,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARCG343UF4,NaN,NaN,0,n/a
NDARCJ108KNZ,NaN,NaN,0,n/a
NDARCJ667UPL,86765,22,1,n/a
NDARCM677TC1,114540,31,1,n/a
NDARCW424WBT,NaN,NaN,0,n/a
NDARDK635CD2,87750,15,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARDP740CLE,NaN,NaN,0,n/a
NDARDW252TCB,103434,17,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARDW463WFD,NaN,NaN,0,n/a
NDARET671FTC,107838,23,1,n/a
NDAREW326RXX,71300,18,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARFP601KKC,84392,20,1,n/a
NDARGJ954FP7,84820,31,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARGL014PN6,83408,14,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARHD694XLC,NaN,NaN,0,n/a
NDARHR191HKK,70734,23,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARHR621FJB,NaN,NaN,0,n/a
NDARHV831DRH,NaN,NaN,0,n/a
NDARHY484FBX,84626,16,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARHZ847HME,NaN,NaN,0,n/a
NDARJH159UD4,NaN,NaN,0,n/a
NDARKD168VHJ,87904,25,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARKG408BVL,258454,11,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARKM061NHZ,100491,22,1,n/a
NDARLD501HDK,131788,27,1,n/a
NDARLF931KJC,NaN,NaN,0,n/a
NDARLL176DJR,81016,11,1,n/a
NDARMT791WDH,96643,26,1,n/a
NDARMW299ZAB,95340,29,1,n/a
NDARNA432BV0,109482,24,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARNB442LR7,94248,15,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARNC405WJA,85367,10,1,n/a
NDARNF362NU0,NaN,NaN,0,n/a
NDARNM364WVH,92064,23,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARNP962TJK,98139,16,1,n/a
NDARPB967KU7,114217,26,1,n/a
NDARPU049CJ7,91044,16,1,n/a
NDARRU560AGK,84945,26,1,n/a
NDARTB173LY2,230231,15,1,n/a
NDARTF825ADA,NaN,NaN,0,n/a
NDARTG982UC3,NaN,NaN,0,n/a
NDARTH065GZ0,NaN,NaN,0,n/a
NDARTV031GX8,82162,30,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARUD637TU2,NaN,NaN,0,n/a
NDARUJ391DB3,90674,30,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARUN908KRJ,NaN,NaN,0,n/a
NDARUW377KAE,174210,18,1,n/a
NDARUZ062BWR,130909,22,1,n/a
NDARVB588TM7,86165,22,1,n/a
NDARVH565FX9,115292,22,1,n/a
NDARVM557ZLF,83117,24,1,n/a
NDARVP520BAW,NaN,NaN,0,n/a
NDARVP799KGY,128114,26,1,n/a
NDARVU390GVK,NaN,NaN,0,n/a
NDARVU464RBF,95626,10,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARVY962GB5,95214,32,1,n/a
NDARWM682YJ0,85598,25,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARWR007EUF,97572,19,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARWV091RWT,94712,18,1,n/a
NDARWW790AKX,89641,28,1,n/a
NDARXB443TWA,NaN,NaN,0,n/a
NDARXJ635PWG,111142,33,1,n/a
NDARXW455MJ1,94066,24,1,n/a
NDARXW693MLG,NaN,NaN,0,n/a
NDARYD259PK3,NaN,NaN,0,n/a
NDARYD265AZN,89188,23,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARYM574WCX,88420,24,1,n/a
NDARZD816TLM,NaN,NaN,0,n/a
NDARZY502FAG,NaN,NaN,0,n/a
NDARAR335FZH,NaN,NaN,0,n/a
NDARBC202FT0,92991,30,1,n/a
NDARBL990KHP,NaN,NaN,0,n/a
NDARBM348NAN,NaN,NaN,0,n/a
NDARCU057BFP,NaN,NaN,0,n/a
NDARDG644LJX,NaN,NaN,0,n/a
NDARDN446FJG,NaN,NaN,0,n/a
NDAREC447FDH,NaN,NaN,0,n/a
NDARGG655YCT,NaN,NaN,0,n/a
NDARGM426CJT,93242,17,1,n/a
NDARGN640XT9,NaN,NaN,0,n/a
NDARHG525ZK8,NaN,NaN,0,n/a
NDARHR448DEV,NaN,NaN,0,n/a
NDARHR468PPJ,NaN,NaN,0,n/a
NDARLK034DJB,92992,15,1,n/a
NDARLP160GHJ,92110,28,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARML514ZFM,NaN,NaN,0,n/a
NDARNL982TBG,NaN,NaN,0,n/a
NDARRN143CV4,NaN,NaN,0,n/a
NDARRT994KAA,NaN,NaN,0,n/a
NDARTC944BJY,151217,21,1,n/a
NDARTE752PYH,NaN,NaN,0,n/a
NDARUC994BLZ,628725,28,1,n/a
