Row,data_pnts,event_cnt,key_events_exist,quality_checks
NDARAA773LUW,NaN,NaN,0,n/a
NDARAK770XEW,102416,3,1,n/a
NDARAR160ZPZ,NaN,NaN,0,n/a
NDARAR935TGZ,102354,3,1,n/a
NDARAR998KMM,102427,3,1,n/a
NDARAV474ADJ,102356,3,1,n/a
NDARBA404HR9,102654,5,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARBK739HXR,NaN,NaN,0,n/a
NDARBR039KM0,102334,3,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARBU451LDR,NaN,NaN,0,n/a
NDARCA851LUG,NaN,NaN,0,n/a
NDARCB869VM8,102913,3,1,n/a
NDARCC909PYL,NaN,NaN,0,n/a
NDARCG343UF4,102347,3,1,n/a
NDARCJ108KNZ,102370,3,1,n/a
NDARCJ667UPL,102362,3,1,n/a
NDARCM677TC1,102348,3,1,n/a
NDARCW424WBT,102838,3,1,n/a
NDARDK635CD2,NaN,NaN,0,n/a
NDARDP740CLE,102356,3,1,n/a
NDARDW252TCB,NaN,NaN,0,n/a
NDARDW463WFD,102355,3,1,n/a
NDARET671FTC,102351,3,1,n/a
NDAREW326RXX,102322,3,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARFP601KKC,96722,2,0,n/a
NDARGJ954FP7,102372,3,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARGL014PN6,NaN,NaN,0,n/a
NDARHD694XLC,NaN,NaN,0,n/a
NDARHR191HKK,102328,3,1,Abnormal sampling rate of 250 Hz. Data is resampled to 500Hz.
NDARHR621FJB,102355,3,1,n/a
NDARHV831DRH,102315,3,1,n/a
NDARHY484FBX,NaN,NaN,0,n/a
NDARHZ847HME,NaN,NaN,0,n/a
NDARJH159UD4,102402,3,1,n/a
NDARKD168VHJ,NaN,NaN,0,n/a
NDARKG408BVL,NaN,NaN,0,n/a
NDARKM061NHZ,102351,3,1,n/a
NDARLD501HDK,102850,3,1,n/a
NDARLF931KJC,102352,3,1,n/a
NDARLL176DJR,102330,3,1,n/a
