onset	duration	sample	value	event_code
0	n/a	0	resting_start	90
393.172	n/a	196586	resting_start	90
452.058	n/a	226029	instructed_toOpenEyes	20
472.058	n/a	236029	instructed_toCloseEyes	30
512.056	n/a	256028	instructed_toOpenEyes	20
532.056	n/a	266028	instructed_toCloseEyes	30
572.056	n/a	286028	instructed_toOpenEyes	20
592.056	n/a	296028	instructed_toCloseEyes	30
632.056	n/a	316028	instructed_toOpenEyes	20
652.058	n/a	326029	instructed_toCloseEyes	30
692.056	n/a	346028	instructed_toOpenEyes	20
712.058	n/a	356029	instructed_toCloseEyes	30
752.058	n/a	376029	instructed_toOpenEyes	20
